date,origin,destination,vessel_class,freight_rate,congestion,weather_alert,geopolitics_index,fuel_cost
2026-08-23,PORT,GNGV,capesize,5.68,15,False,10.094715790405013,601.9466955334798
2026-08-24,PORT,GNGV,capesize,5.65,5,False,10.816187874168225,596.284182771368
2026-08-25,PORT,GNGV,capesize,5.67,9,False,10.780186844227922,594.7820821182446
2026-08-26,PORT,GNGV,capesize,5.71,8,False,10.756551719299788,597.2191833483654
2026-08-27,PORT,GNGV,capesize,5.68,14,False,9.363967317116398,594.4580397001871
2026-08-28,PORT,GNGV,capesize,5.69,15,False,9.83211679122572,590.8985661791227
2026-07-24,PORT,GNGV,handysize,11.21,5,False,10.510673640777766,593.8635192052556
2026-07-25,PORT,GNGV,handysize,11.28,15,False,10.165574537102806,594.0985116216818
2026-07-26,PORT,GNGV,handysize,11.25,8,False,9.412584088050945,604.1320275303412
2026-07-27,PORT,GNGV,handysize,11.28,6,False,10.622985755236657,590.5494021903468
2026-07-28,PORT,GNGV,handysize,11.32,7,False,10.108889150801012,601.2855648948844
2026-07-29,PORT,GNGV,handysize,11.2,6,False,9.72772440739168,598.5653992424559
2026-07-30,PORT,GNGV,handysize,11.26,11,False,9.135953324422433,594.723535194014
2026-07-31,PORT,GNGV,handysize,11.29,8,False,9.293306543483519,592.4016250797421
2026-08-01,PORT,GNGV,handysize,11.16,12,False,9.949480318766218,591.3760152049913
2026-08-02,PORT,GNGV,handysize,11.29,10,False,9.428008616478758,597.1680706402101
2026-08-03,PORT,GNGV,handysize,11.3,7,False,9.278831383196987,597.9523549850487
2026-08-04,PORT,GNGV,handysize,11.26,12,False,9.025570363417708,604.0454070578761
2026-08-05,PORT,GNGV,handysize,11.29,8,False,9.334489434647118,604.1948689606772
2026-08-06,PORT,GNGV,handysize,11.17,12,False,9.79090297322347,590.0367373357907
2026-08-07,PORT,GNGV,handysize,11.24,6,False,10.40085088115958,596.287682212372
2026-08-08,PORT,GNGV,handysize,11.2,7,False,10.138982326688238,590.3575494999792
2026-08-09,PORT,GNGV,handysize,11.34,15,False,9.87430170954531,604.4024563972238
2026-08-10,PORT,GNGV,handysize,11.26,5,False,10.27022436712887,591.6107306566809
2026-08-11,PORT,GNGV,handysize,11.24,14,False,9.94180613770203,597.0079096362315
2026-08-12,PORT,GNGV,handysize,11.28,13,False,9.07528894778286,592.6110329165961
2026-08-13,PORT,GNGV,handysize,11.19,5,False,9.012622562062909,593.3030603301106
2026-08-14,PORT,GNGV,handysize,11.31,15,False,9.333579125225423,597.3850697639795
2026-08-15,PORT,GNGV,handysize,11.27,8,False,9.615443230082796,601.182972930123
2026-08-16,PORT,GNGV,handysize,11.24,11,False,10.861465694269347,598.587394293051
2026-08-17,PORT,GNGV,handysize,11.27,15,False,10.232543729583213,597.1322958016715
2026-08-18,PORT,GNGV,handysize,11.31,11,False,9.912135326213988,596.2747820959687
2026-08-19,PORT,GNGV,handysize,11.33,12,False,10.143792885506139,603.0999230230308
2026-08-20,PORT,GNGV,handysize,11.28,12,False,9.792094273633872,594.5729001773104
2026-08-21,PORT,GNGV,handysize,11.31,9,False,9.855938591687005,602.2016686875464
2026-08-22,PORT,GNGV,handysize,11.26,8,False,9.135168174691842,602.1285920783046
2026-08-23,PORT,GNGV,handysize,11.25,15,False,10.094715790405013,601.9466955334798
2026-08-24,PORT,GNGV,handysize,11.2,5,False,10.816187874168225,596.284182771368
2026-08-25,PORT,GNGV,handysize,11.25,9,False,10.780186844227922,594.7820821182446
2026-08-26,PORT,GNGV,handysize,11.31,8,False,10.756551719299788,597.2191833483654
2026-08-27,PORT,GNGV,handysize,11.26,14,False,9.363967317116398,594.4580397001871
2026-08-28,PORT,GNGV,handysize,11.28,15,False,9.83211679122572,590.8985661791227
2026-07-24,PORT,GNGV,panamax,7.58,5,False,10.510673640777766,593.8635192052556
2026-07-25,PORT,GNGV,panamax,7.64,15,False,10.165574537102806,594.0985116216818
2026-07-26,PORT,GNGV,panamax,7.61,8,False,9.412584088050945,604.1320275303412
2026-07-27,PORT,GNGV,panamax,7.63,6,False,10.622985755236657,590.5494021903468
2026-07-28,PORT,GNGV,panamax,7.66,7,False,10.108889150801012,601.2855648948844
2026-07-29,PORT,GNGV,panamax,7.58,6,False,9.72772440739168,598.5653992424559
2026-07-30,PORT,GNGV,panamax,7.62,11,False,9.135953324422433,594.723535194014
2026-07-31,PORT,GNGV,panamax,7.64,8,False,9.293306543483519,592.4016250797421
2026-08-01,PORT,GNGV,panamax,7.55,12,False,9.949480318766218,591.3760152049913
2026-08-02,PORT,GNGV,panamax,7.64,10,False,9.428008616478758,597.1680706402101
2026-08-03,PORT,GNGV,panamax,7.65,7,False,9.278831383196987,597.9523549850487
2026-08-04,PORT,GNGV,panamax,7.62,12,False,9.025570363417708,604.0454070578761
2026-08-05,PORT,GNGV,panamax,7.64,8,False,9.334489434647118,604.1948689606772
2026-08-06,PORT,GNGV,panamax,7.56,12,False,9.79090297322347,590.0367373357907
2026-08-07,PORT,GNGV,panamax,7.6,6,False,10.40085088115958,596.287682212372
2026-08-08,PORT,GNGV,panamax,7.59,7,False,10.138982326688238,590.3575494999792
2026-08-09,PORT,GNGV,panamax,7.67,15,False,9.87430170954531,604.4024563972238
2026-08-10,PORT,GNGV,panamax,7.62,5,False,10.27022436712887,591.6107306566809
2026-08-11,PORT,GNGV,panamax,7.6,14,False,9.94180613770203,597.0079096362315
2026-08-12,PORT,GNGV,panamax,7.64,13,False,9.07528894778286,592.6110329165961
2026-08-13,PORT,GNGV,panamax,7.57,5,False,9.012622562062909,593.3030603301106
2026-08-14,PORT,GNGV,panamax,7.65,15,False,9.333579125225423,597.3850697639795
2026-08-15,PORT,GNGV,panamax,7.63,8,False,9.615443230082796,601.182972930123
2026-08-16,PORT,GNGV,panamax,7.6,11,False,10.861465694269347,598.587394293051
2026-08-17,PORT,GNGV,panamax,7.63,15,False,10.232543729583213,597.1322958016715
2026-08-18,PORT,GNGV,panamax,7.65,11,False,9.912135326213988,596.2747820959687
2026-08-19,PORT,GNGV,panamax,7.67,12,False,10.143792885506139,603.0999230230308
2026-08-20,PORT,GNGV,panamax,7.64,12,False,9.792094273633872,594.5729001773104
2026-08-21,PORT,GNGV,panamax,7.65,9,False,9.855938591687005,602.2016686875464
2026-08-22,PORT,GNGV,panamax,7.61,8,False,9.135168174691842,602.1285920783046
2026-08-23,PORT,GNGV,panamax,7.61,15,False,10.094715790405013,601.9466955334798
2026-08-24,PORT,GNGV,panamax,7.58,5,False,10.816187874168225,596.284182771368
2026-08-25,PORT,GNGV,panamax,7.61,9,False,10.780186844227922,594.7820821182446
2026-08-26,PORT,GNGV,panamax,7.65,8,False,10.756551719299788,597.2191833483654
2026-08-27,PORT,GNGV,panamax,7.62,14,False,9.363967317116398,594.4580397001871
2026-08-28,PORT,GNGV,panamax,7.64,15,False,9.83211679122572,590.8985661791227
2026-07-24,PORT,GNGV,supramax,8.26,5,False,10.510673640777766,593.8635192052556
2026-07-25,PORT,GNGV,supramax,8.31,15,False,10.165574537102806,594.0985116216818
2026-07-26,PORT,GNGV,supramax,8.29,8,False,9.412584088050945,604.1320275303412
2026-07-27,PORT,GNGV,supramax,8.31,6,False,10.622985755236657,590.5494021903468
2026-07-28,PORT,GNGV,supramax,8.34,7,False,10.108889150801012,601.2855648948844
2026-07-29,PORT,GNGV,supramax,8.26,6,False,9.72772440739168,598.5653992424559
2026-07-30,PORT,GNGV,supramax,8.3,11,False,9.135953324422433,594.723535194014
2026-07-31,PORT,GNGV,supramax,8.32,8,False,9.293306543483519,592.4016250797421
2026-08-01,PORT,GNGV,supramax,8.22,12,False,9.949480318766218,591.3760152049913
2026-08-02,PORT,GNGV,supramax,8.32,10,False,9.428008616478758,597.1680706402101
2026-08-03,PORT,GNGV,supramax,8.33,7,False,9.278831383196987,597.9523549850487
2026-08-04,PORT,GNGV,supramax,8.3,12,False,9.025570363417708,604.0454070578761
2026-08-05,PORT,GNGV,supramax,8.32,8,False,9.334489434647118,604.1948689606772
2026-08-06,PORT,GNGV,supramax,8.23,12,False,9.79090297322347,590.0367373357907
2026-08-07,PORT,GNGV,supramax,8.28,6,False,10.40085088115958,596.287682212372
2026-08-08,PORT,GNGV,supramax,8.26,7,False,10.138982326688238,590.3575494999792
2026-08-09,PORT,GNGV,supramax,8.35,15,False,9.87430170954531,604.4024563972238
2026-08-10,PORT,GNGV,supramax,8.3,5,False,10.27022436712887,591.6107306566809
2026-08-11,PORT,GNGV,supramax,8.28,14,False,9.94180613770203,597.0079096362315
2026-08-12,PORT,GNGV,supramax,8.32,13,False,9.07528894778286,592.6110329165961
2026-08-13,PORT,GNGV,supramax,8.24,5,False,9.012622562062909,593.3030603301106
2026-08-14,PORT,GNGV,supramax,8.33,15,False,9.333579125225423,597.3850697639795
2026-08-15,PORT,GNGV,supramax,8.3,8,False,9.615443230082796,601.182972930123
2026-08-16,PORT,GNGV,supramax,8.28,11,False,10.861465694269347,598.587394293051
2026-08-17,PORT,GNGV,supramax,8.31,15,False,10.232543729583213,597.1322958016715
2026-08-18,PORT,GNGV,supramax,8.34,11,False,9.912135326213988,596.2747820959687
2026-08-19,PORT,GNGV,supramax,8.35,12,False,10.143792885506139,603.0999230230308
2026-08-20,PORT,GNGV,supramax,8.32,12,False,9.792094273633872,594.5729001773104
2026-08-21,PORT,GNGV,supramax,8.34,9,False,9.855938591687005,602.2016686875464
2026-08-22,PORT,GNGV,supramax,8.29,8,False,9.135168174691842,602.1285920783046
2026-08-23,PORT,GNGV,supramax,8.29,15,False,10.094715790405013,601.9466955334798
2026-08-24,PORT,GNGV,supramax,8.25,5,False,10.816187874168225,596.284182771368
2026-08-25,PORT,GNGV,supramax,8.29,9,False,10.780186844227922,594.7820821182446
2026-08-26,PORT,GNGV,supramax,8.33,8,False,10.756551719299788,597.2191833483654
2026-08-27,PORT,GNGV,supramax,8.29,14,False,9.363967317116398,594.4580397001871
2026-08-28,PORT,GNGV,supramax,8.31,15,False,9.83211679122572,590.8985661791227
2026-07-24,PORT,PRDP,capesize,5.72,22,False,9.547789441967428,593.8635192052556
2026-07-25,PORT,PRDP,capesize,5.77,17,False,9.705796880011249,594.0985116216818
2026-07-26,PORT,PRDP,capesize,5.74,18,False,10.398914795136019,604.1320275303412
2026-07-27,PORT,PRDP,capesize,5.76,18,False,10.552183012069468,590.5494021903468
2026-07-28,PORT,PRDP,capesize,5.78,18,False,9.080350384582864,601.2855648948844
2026-07-29,PORT,PRDP,capesize,5.72,18,False,9.432538969812136,598.5653992424559
2026-07-30,PORT,PRDP,capesize,5.76,21,False,9.818937612853558,594.723535194014
2026-07-31,PORT,PRDP,capesize,5.77,17,False,9.238712808714904,592.4016250797421
2026-08-01,PORT,PRDP,capesize,5.7,22,False,10.025768155737754,591.3760152049913
2026-08-02,PORT,PRDP,capesize,5.77,22,False,10.106036990933003,597.1680706402101
2026-08-03,PORT,PRDP,capesize,5.77,15,False,10.248353747038491,597.9523549850487
2026-08-04,PORT,PRDP,capesize,5.75,21,False,10.23402766821636,604.0454070578761
2026-08-05,PORT,PRDP,capesize,5.76,18,False,10.629934528584457,604.1948689606772
2026-08-06,PORT,PRDP,capesize,5.71,17,False,9.598815647338261,590.0367373357907
2026-08-07,PORT,PRDP,capesize,5.74,18,False,9.493451814301515,596.287682212372
2026-08-08,PORT,PRDP,capesize,5.73,22,False,9.35187343018259,590.3575494999792
2026-08-09,PORT,PRDP,capesize,5.79,21,False,9.603254347016106,604.4024563972238
2026-08-10,PORT,PRDP,capesize,5.75,18,False,9.333361881100256,591.6107306566809
2026-08-11,PORT,PRDP,capesize,5.74,15,False,9.908349966113747,597.0079096362315
2026-08-12,PORT,PRDP,capesize,5.77,20,False,9.719087127046393,592.6110329165961
2026-08-13,PORT,PRDP,capesize,5.72,16,False,9.50634565495077,593.3030603301106
2026-08-14,PORT,PRDP,capesize,5.78,16,False,9.807174907492275,597.3850697639795
2026-08-15,PORT,PRDP,capesize,5.76,19,False,10.300609317030869,601.182972930123
2026-08-16,PORT,PRDP,capesize,5.74,16,False,9.3973101843939,598.587394293051
2026-08-17,PORT,PRDP,capesize,5.76,21,False,10.879765850454232,597.1322958016715
2026-08-18,PORT,PRDP,capesize,5.78,20,True,9.973273781446935,596.2747820959687
2026-08-19,PORT,PRDP,capesize,5.79,21,False,10.48274046469636,603.0999230230308
2026-08-20,PORT,PRDP,capesize,5.77,15,False,10.649308123884628,594.5729001773104
2026-08-21,PORT,PRDP,capesize,5.78,16,False,9.38472900706099,602.2016686875464
2026-08-22,PORT,PRDP,capesize,5.75,17,False,10.396858258179238,602.1285920783046
2026-08-23,PORT,PRDP,capesize,5.75,20,False,10.08157341170637,601.9466955334798
2026-08-24,PORT,PRDP,capesize,5.72,17,False,9.480138605302614,596.284182771368
2026-08-25,PORT,PRDP,capesize,5.74,22,False,9.189857934929393,594.7820821182446
2026-08-26,PORT,PRDP,capesize,5.78,22,False,9.325711830532278,597.2191833483654
2026-08-27,PORT,PRDP,capesize,5.75,19,False,9.707106859853319,594.4580397001871
2026-08-28,PORT,PRDP,capesize,5.76,20,False,10.468568869645246,590.8985661791227
2026-07-24,PORT,PRDP,handysize,11.35,22,False,9.547789441967428,593.8635192052556
2026-07-25,PORT,PRDP,handysize,11.43,17,False,9.705796880011249,594.0985116216818
2026-07-26,PORT,PRDP,handysize,11.39,18,False,10.398914795136019,604.1320275303412
2026-07-27,PORT,PRDP,handysize,11.42,18,False,10.552183012069468,590.5494021903468
2026-07-28,PORT,PRDP,handysize,11.47,18,False,9.080350384582864,601.2855648948844
2026-07-29,PORT,PRDP,handysize,11.34,18,False,9.432538969812136,598.5653992424559
2026-07-30,PORT,PRDP,handysize,11.41,21,False,9.818937612853558,594.723535194014
2026-07-31,PORT,PRDP,handysize,11.43,17,False,9.238712808714904,592.4016250797421
2026-08-01,PORT,PRDP,handysize,11.3,22,False,10.025768155737754,591.3760152049913
2026-08-02,PORT,PRDP,handysize,11.43,22,False,10.106036990933003,597.1680706402101
2026-08-03,PORT,PRDP,handysize,11.45,15,False,10.248353747038491,597.9523549850487
2026-08-04,PORT,PRDP,handysize,11.4,21,False,10.23402766821636,604.0454070578761
2026-08-05,PORT,PRDP,handysize,11.43,18,False,10.629934528584457,604.1948689606772
2026-08-06,PORT,PRDP,handysize,11.31,17,False,9.598815647338261,590.0367373357907
2026-08-07,PORT,PRDP,handysize,11.38,18,False,9.493451814301515,596.287682212372
2026-08-08,PORT,PRDP,handysize,11.35,22,False,9.35187343018259,590.3575494999792
2026-08-09,PORT,PRDP,handysize,11.48,21,False,9.603254347016106,604.4024563972238
2026-08-10,PORT,PRDP,handysize,11.4,18,False,9.333361881100256,591.6107306566809
2026-08-11,PORT,PRDP,handysize,11.38,15,False,9.908349966113747,597.0079096362315
2026-08-12,PORT,PRDP,handysize,11.42,20,False,9.719087127046393,592.6110329165961
2026-08-13,PORT,PRDP,handysize,11.33,16,False,9.50634565495077,593.3030603301106
2026-08-14,PORT,PRDP,handysize,11.45,16,False,9.807174907492275,597.3850697639795
2026-08-15,PORT,PRDP,handysize,11.41,19,False,10.300609317030869,601.182972930123
2026-08-16,PORT,PRDP,handysize,11.38,16,False,9.3973101843939,598.587394293051
2026-08-17,PORT,PRDP,handysize,11.42,21,False,10.879765850454232,597.1322958016715
2026-08-18,PORT,PRDP,handysize,11.45,20,True,9.973273781446935,596.2747820959687
2026-08-19,PORT,PRDP,handysize,11.47,21,False,10.48274046469636,603.0999230230308
2026-08-20,PORT,PRDP,handysize,11.42,15,False,10.649308123884628,594.5729001773104
2026-08-21,PORT,PRDP,handysize,11.45,16,False,9.38472900706099,602.2016686875464
2026-08-22,PORT,PRDP,handysize,11.4,17,False,10.396858258179238,602.1285920783046
2026-08-23,PORT,PRDP,handysize,11.4,20,False,10.08157341170637,601.9466955334798
2026-08-24,PORT,PRDP,handysize,11.34,17,False,9.480138605302614,596.284182771368
2026-08-25,PORT,PRDP,handysize,11.39,22,False,9.189857934929393,594.7820821182446
2026-08-26,PORT,PRDP,handysize,11.45,22,False,9.325711830532278,597.2191833483654
2026-08-27,PORT,PRDP,handysize,11.4,19,False,9.707106859853319,594.4580397001871
2026-08-28,PORT,PRDP,handysize,11.42,20,False,10.468568869645246,590.8985661791227
2026-07-24,PORT,PRDP,panamax,7.68,22,False,9.547789441967428,593.8635192052556
2026-07-25,PORT,PRDP,panamax,7.73,17,False,9.705796880011249,594.0985116216818
2026-07-26,PORT,PRDP,panamax,7.7,18,False,10.398914795136019,604.1320275303412
2026-07-27,PORT,PRDP,panamax,7.73,18,False,10.552183012069468,590.5494021903468
2026-07-28,PORT,PRDP,panamax,7.76,18,False,9.080350384582864,601.2855648948844
2026-07-29,PORT,PRDP,panamax,7.67,18,False,9.432538969812136,598.5653992424559
2026-07-30,PORT,PRDP,panamax,7.72,21,False,9.818937612853558,594.723535194014
2026-07-31,PORT,PRDP,panamax,7.73,17,False,9.238712808714904,592.4016250797421
2026-08-01,PORT,PRDP,panamax,7.64,22,False,10.025768155737754,591.3760152049913
2026-08-02,PORT,PRDP,panamax,7.74,22,False,10.106036990933003,597.1680706402101
2026-08-03,PORT,PRDP,panamax,7.74,15,False,10.248353747038491,597.9523549850487
2026-08-04,PORT,PRDP,panamax,7.71,21,False,10.23402766821636,604.0454070578761
2026-08-05,PORT,PRDP,panamax,7.73,18,False,10.629934528584457,604.1948689606772
2026-08-06,PORT,PRDP,panamax,7.65,17,False,9.598815647338261,590.0367373357907
2026-08-07,PORT,PRDP,panamax,7.7,18,False,9.493451814301515,596.287682212372
2026-08-08,PORT,PRDP,panamax,7.68,22,False,9.35187343018259,590.3575494999792
2026-08-09,PORT,PRDP,panamax,7.77,21,False,9.603254347016106,604.4024563972238
2026-08-10,PORT,PRDP,panamax,7.71,18,False,9.333361881100256,591.6107306566809
2026-08-11,PORT,PRDP,panamax,7.69,15,False,9.908349966113747,597.0079096362315
2026-08-12,PORT,PRDP,panamax,7.73,20,False,9.719087127046393,592.6110329165961
2026-08-13,PORT,PRDP,panamax,7.66,16,False,9.50634565495077,593.3030603301106
2026-08-14,PORT,PRDP,panamax,7.75,16,False,9.807174907492275,597.3850697639795
2026-08-15,PORT,PRDP,panamax,7.72,19,False,10.300609317030869,601.182972930123
2026-08-16,PORT,PRDP,panamax,7.7,16,False,9.3973101843939,598.587394293051
2026-08-17,PORT,PRDP,panamax,7.72,21,False,10.879765850454232,597.1322958016715
2026-08-18,PORT,PRDP,panamax,7.75,20,True,9.973273781446935,596.2747820959687
2026-08-19,PORT,PRDP,panamax,7.76,21,False,10.48274046469636,603.0999230230308
2026-08-20,PORT,PRDP,panamax,7.73,15,False,10.649308123884628,594.5729001773104
2026-08-21,PORT,PRDP,panamax,7.75,16,False,9.38472900706099,602.2016686875464
2026-08-22,PORT,PRDP,panamax,7.71,17,False,10.396858258179238,602.1285920783046
2026-08-23,PORT,PRDP,panamax,7.71,20,False,10.08157341170637,601.9466955334798
2026-08-24,PORT,PRDP,panamax,7.67,17,False,9.480138605302614,596.284182771368
2026-08-25,PORT,PRDP,panamax,7.7,22,False,9.189857934929393,594.7820821182446
2026-08-26,PORT,PRDP,panamax,7.75,22,False,9.325711830532278,597.2191833483654
2026-08-27,PORT,PRDP,panamax,7.71,19,False,9.707106859853319,594.4580397001871
2026-08-28,PORT,PRDP,panamax,7.73,20,False,10.468568869645246,590.8985661791227
2026-07-24,PORT,PRDP,supramax,8.36,22,False,9.547789441967428,593.8635192052556
2026-07-25,PORT,PRDP,supramax,8.42,17,False,9.705796880011249,594.0985116216818
2026-07-26,PORT,PRDP,supramax,8.39,18,False,10.398914795136019,604.1320275303412
2026-07-27,PORT,PRDP,supramax,8.42,18,False,10.552183012069468,590.5494021903468
2026-07-28,PORT,PRDP,supramax,8.45,18,False,9.080350384582864,601.2855648948844
2026-07-29,PORT,PRDP,supramax,8.36,18,False,9.432538969812136,598.5653992424559
2026-07-30,PORT,PRDP,supramax,8.41,21,False,9.818937612853558,594.723535194014
2026-07-31,PORT,PRDP,supramax,8.42,17,False,9.238712808714904,592.4016250797421
2026-08-01,PORT,PRDP,supramax,8.33,22,False,10.025768155737754,591.3760152049913
2026-08-02,PORT,PRDP,supramax,8.43,22,False,10.106036990933003,597.1680706402101
2026-08-03,PORT,PRDP,supramax,8.43,15,False,10.248353747038491,597.9523549850487
2026-08-04,PORT,PRDP,supramax,8.4,21,False,10.23402766821636,604.0454070578761
2026-08-05,PORT,PRDP,supramax,8.42,18,False,10.629934528584457,604.1948689606772
2026-08-06,PORT,PRDP,supramax,8.34,17,False,9.598815647338261,590.0367373357907
2026-08-07,PORT,PRDP,supramax,8.38,18,False,9.493451814301515,596.287682212372
2026-08-08,PORT,PRDP,supramax,8.36,22,False,9.35187343018259,590.3575494999792
2026-08-09,PORT,PRDP,supramax,8.46,21,False,9.603254347016106,604.4024563972238
2026-08-10,PORT,PRDP,supramax,8.4,18,False,9.333361881100256,591.6107306566809
2026-08-11,PORT,PRDP,supramax,8.38,15,False,9.908349966113747,597.0079096362315
2026-08-12,PORT,PRDP,supramax,8.42,20,False,9.719087127046393,592.6110329165961
2026-08-13,PORT,PRDP,supramax,8.35,16,False,9.50634565495077,593.3030603301106
2026-08-14,PORT,PRDP,supramax,8.44,16,False,9.807174907492275,597.3850697639795
2026-08-15,PORT,PRDP,supramax,8.41,19,False,10.300609317030869,601.182972930123
2026-08-16,PORT,PRDP,supramax,8.38,16,False,9.3973101843939,598.587394293051
2026-08-17,PORT,PRDP,supramax,8.41,21,False,10.879765850454232,597.1322958016715
2026-08-18,PORT,PRDP,supramax,8.44,20,True,9.973273781446935,596.2747820959687
2026-08-19,PORT,PRDP,supramax,8.45,21,False,10.48274046469636,603.0999230230308
2026-08-20,PORT,PRDP,supramax,8.42,15,False,10.649308123884628,594.5729001773104
2026-08-21,PORT,PRDP,supramax,8.44,16,False,9.38472900706099,602.2016686875464
